index,메뉴명,조리방법,요리종류,열량,탄수화물,단백질,지방,나트륨,이미지경로,재료정보,저감조리법TIP,만드는법,감정,재료
353,실곤약팟타야,볶기,일품,147.2,11.6,13.1,5.4,212.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00486_2.png,실곤약(120g)  소고기(50g)  숙주(50g) 양파(20g)  청피망(10g)  홍고추(10g) - 소스 : 굴소스(20g)  다진 마늘(10g)  액젓(10g),곤약은 칼륨이 함유 되어있어 나트륨의 배출에 효과가 있어요.,"1. 뜨거운 물에 실곤약을 넣고  약 20초
정도 삶아 건진다.||2. 양파와 청 피망  홍고추는 약 5cm
길이로 채를 썰고  홍고추 몇 개는
어슷썰어 놓는다.||3. 굴소스에 다진 마늘과 액젓을 넣고
섞는다.||4. 냄비에 소스(③)을 넣고 바글바글 끓여
팟타야소스를 만들어 놓는다.||5. 소고기는 만들어 놓은 팟타야소스에
볶는다.||6. 팬에 기름을 두르고  채소를 먼저
볶다가 실곤약을 넣고 살짝 볶은 후
팟타야소스를 넣어 다시 볶다가 접시에
담고  숙주와 고기를 올려 완성한다.",0,실곤약 소고기 숙주 양파 청피망 홍고추 굴소스 마늘 액젓
354,닭고기라이스롤,끓이기,반찬,272.9,20.6,33,6.5,439.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00487_2.png,닭고기(100g)  우유(50g)  후춧가루(0.02g)  수수(20g) 쌀(50g)  파프리카(20g)  당근(20g)  양파(20g) 애호박(20g)  소금(0.5g)  식용유(5g) - 소스 : 토마토(20g)  다진 마늘(10g)  케첩(20g)  육수(100g),잡곡과 닭고기  갖가지 채소가 토마토 소스랑 어우러져 간편하고 맛있게 먹을 수 있는 롤이예요,"1. 닭고기살은 넓게 펴서  약 10분 정도
우유에 담그어 놓는다.||2. 수수와 쌀은 깨끗이 씻어 찬물에 약 30분
정도 불려 밥을 지어 놓는다.||3. 파프리카는 가운데 씨를 제거하고 채를
썰고  당근과 양파도 파프리카 길이로
채를 썰고  애호박은 껍질 부분만 돌려
깎아 채를 썰어 준비한다.||4. 팬에 기름을 살짝 둘러 준비한 채소(③)에
소금을 넣고 볶아 놓는다.||5. 우유에서 닭고기를 건져 후춧가루를
살짝 뿌린 후 잡곡밥(②)과 볶아 놓은
채소(④)를 넣어 돌돌 말아 준다.||6. 토마토는 입자있게 다져 다진 마늘과
함께 볶다가 케첩과 육수를 넣고 끓인
뒤 말아놓은 닭고기를 넣고 은근히
졸이듯 익혀 완성한다.",0,닭고기 우유 후추 수수 쌀 파프리카 당근 양파 애호박 소금 식용유 토마토 마늘 케첩 육수
355,깐풍파스타,튀기기,일품,686.1,69.8,28.3,32.7,206.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00488_2.png,밀가루(200g)  뽕잎가루(10g)  백년초가루(10g) 호박가루(10g)  올리브오일(10g)  닭고기(200g)  생강(5g) 정종(10g)  소금(0.5g)  후춧가루(0.02g)  녹말가루(50g) 달걀(50g)  튀김기름(400g) - 소스 : 크림소스(30g)  설탕(10g)  파프리카(20g) 청피망(20g)  깻잎(10g),크림소스의 고소한 맛을 이용하여 나트륨 함량을 낮출 수 있었어요.,"1. 밀가루는 세 군데로 나눠 각각 뽕잎
가루와 호박가루  백년초가루를
넣고 올리브오일을 넣어 반죽을
하고  비닐봉투에 넣어 숙성시킨다.||2. 닭은 작게 토막을 내어 생강과 정종 
소금  후춧가루를 뿌려 숙성시킨다.||3. 파프리카와 피망은 속을 파내고 작은
깍두기 모양으로 썰고  깻잎은 잘게
썰어둔다.||4. 숙성된 밀가루를 각각 꺼내 밀대로
밀어  파스타 굵기로 썰어 면을 데쳐
접시에 담아 놓는다.||5. 숙성한 닭(②)은 녹말가루와 달걀을
섞은 반죽을 입혀 170℃의 튀김기름에
두 번 튀겨 기름을 제거한다.||6. 파스타면(④) 위에 튀긴 닭(⑤)을
올리고 냄비에 크림소스를 끓이다가
설탕을 넣고  다시 끓으면 파프리카와
피망  깻잎(③)을 넣고  한 번 더 끓인 후
깐풍파스타에 올려 완성한다.",0,밀가루 뽕잎가루 백년초가루 호박가루 올리브유 닭고기 생강 정종 소금 후추 녹말가루 달걀 식용유 크림소스 설탕 파프리카 청피망 깻잎
356,닭강정,튀기기,반찬,573.1,22.4,29.1,40.8,377.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00489_2.png,닭고기(200g)  카레가루(20g)  녹말가루(10g)  튀김기름(400g)  저염간장(20g)  레몬즙(10g)  설탕(10g) 꿀(10g)  다진마늘(10g) - 소스 : 요거트(20g)  양파(20g)  당근(20g)  파프리카(20g) 오이(20g)  케첩(10g),상큼한 요거트 소스와 카레 튀김옷을 이용하여 별도의 소금을 닭에 넣지 않아도 맛있는 닭강정을 즐길 수 있어요.,"1. 닭은 깨끗이 씻어 여러 번 토막을 낸다.||2. 토막 낸 닭을 카레가루와 녹말가루에
버무려 놓는다.||3. 양파와 당근  파프리카  오이는 크기를
작은 깍두기 모양으로 썰어 준비한다.||4. 팬에 식용유를 두르고 다진마늘를 살짝
볶은 뒤 저염간장에 레몬즙과 설탕  꿀 
볶은 마늘을 넣어 섞는다.||5. 요거트에 썰어 놓은 양파와 당근 
파프리카  오이  케첩을 넣어 섞어준다.||6. 튀김기름 온도가 170℃가 되면 버무려
놓은 닭(②)을 넣고 두 번 튀겨  기름을
제거하고  ④번 소스에 살짝 버무려
접시에 담아  준비한 요거트소스(⑤)를
올려 완성한다.",0,닭고기 카레가루 녹말가루 식용유 간장 레몬즙 설탕 꿀 마늘 요거트 양파 당근 파프리카 오이 케첩
357,소고기꼬치구이,굽기,반찬,412.3,24.3,33.2,20.3,284.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00490_2.png,소고기(100g)  소금(0.5g)  후춧가루(0.02g)  인삼(20g) 올리브오일(5g)  파프리카(20g)  파인애플(30g) 표고버섯(20g)  대파(30g)  토마토(20g)  베이컨(30g) 마늘(20g)  꼬치(3개) - 소스 : 유자청(50g)  저염간장(10g)  레몬(10g)  설탕(10g),간장이나 고추장 소스 대신 유자소스를 이용하여 나트륨 함량을 줄일 수 있어요,"1. 소고기는 포를 두툼하게 떠서  소금과
후춧가루를 뿌려 숙성을 시킨다.||2. 인삼은 뇌두를 잘라 씻어 약 2cm
두께로 썰고  파인애플과 파프리카도
두툼하게 썰고  표고버섯과 대파 
토마토를 썰어 준비하고  베이컨도
2cm 길이로 썰어 준비한다.||3. 팬에 기름 없이 파인애플과 파프리카를
먼저 굽는다.||4. 잘라놓은 인삼은 올리브오일을 살짝
넣고 굽는다.||5. 마늘은 썰어 굽고  준비한 재료를
꼬치에 차례로 꽂아 프라이팬 또는
직화로 구워 담는다.||6. 유자청에 저염간장과 레몬  설탕을
넣고 골고루 섞어 구워 놓은 소고기
꼬지에 올려 완성한다.",0,소고기 소금 후추 인삼 올리브유 파프리카 파인애플 표고버섯 대파 토마토 베이컨 마늘 유자청 간장 레몬 설탕
358,황태볶음면,볶기,일품,601.6,67.4,16.8,29.4,473.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00491_2.png,황태(100g)  새우(20g)  오징어(30g)  굵은 소금(5g) 양파(20g) 마늘(10g)  대파(20g)  표고버섯(10g)  양배추(20g) 라면(70g)  숙주(30g)  올리브오일(10g)  마요네즈(5g) 설탕(10g) - 볶음간장 : 다시마(5g)  생강즙(5g)  저염간장(20g),오징어  새우  황태 등 해산물의 감칠맛을 이용하여 나트륨 사용을 줄일 수 있어요.,"1. 다시마는 깨끗이 씻어 찬물에 넣고
은근히 끓여 다시마 육수를 만들어
생강즙과 저염간장을 넣어 약한 불에서
졸여 볶음 간장을 만들어 놓는다.||2. 황태는 강판에 갈아 곱게 가루를 만들어
놓는다.||3. 새우는 씻어놓고  오징어는 소금을
이용하여 껍질을 벗기고  안쪽에 사선
으로 칼집을 넣어 모양을 만들어 살짝
데쳐 준비한다.||4. 양파와 마늘은 입자있게 다지고  대파는
5cm 길이로 썰어놓고  표고버섯과
양배추도 채를 썰고  숙주는 다듬어
놓는다.||5. 라면은 끓는 물에 데쳐 준비한다.||6. 팬에 올리브오일을 넣어 따근해지면 
오징어와 새우를 넣어 볶다가  다시
숙주와 마요네즈  설탕  ①번 소스와
채소를 넣어 센 불에서 재빠르게 볶고 
다시 면을 넣어 볶아 완성한다.",0,황태 새우 오징어 굵은 소금 양파 마늘 대파 표고버섯 양배추 라면 숙주 올리브유 마요네즈 설탕 다시마 생강즙 간장
359,토마토덮밥,볶기,밥,379.3,71.1,15.6,3.6,181.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00492_2.png,쌀(100g)  가지(50g)  새우(20g) - 소스 : 양파(20g)  마늘(10g)  올리브오일(10g) 토마토소스(20g)  케첩(20g)  토마토(80g)  설탕(5g) - 곁들임채소 : 어린잎(5g),토마토의 칼륨 성분이 나트륨 배출에 도움이 되요.,"1. 쌀은 물에 불려 밥을 짓고  가지는 길게
썰어 팬에 구워 놓는다.||2. 양파와 마늘은 잘게 다져 준비한다.||3. 토마토는 입자있게 다져 놓는다.||4. 새우는 정종을 넣어 데쳐 껍질을 벗겨
준비한다.||5. 팬에 올리브 오일을 넣고 양파와 마늘을
먼저 볶는다.||6. 볶아지는 양파와 마늘에 토마토소스와
케첩을 넣어 볶다가 토마토와 설탕을
넣어 볶다가 졸이고  밥을 그릇에 담고 
구운 가지와 새우를 올린 후 졸여 놓은
토마토소스를 위에 올린 후 어린잎을
살짝 올려 완성한다.",0,쌀 가지 새우 양파 마늘 올리브유 토마토소스 케첩 토마토 설탕 어린잎
360,표고크림파스타,볶기,일품,332.5,54.6,10.8,7.8,107,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00493_2.png,양송이(20g)  표고버섯(80g)  소금(0.5g)  후춧가루(0.02g) 스파게티(100g)  올리브오일(10g) - 크림소스 : 밀가루(10g)  버터(10g)  우유(200g) 생크림(20g),우유를 넣고 소스를 만들면  영양도 좋고  나트륨을 적게 넣어도 풍부한 맛을 느낄 수 있어요.,"1. 양송이는 껍질을 벗겨 형태 그대로
썰고  표고버섯은 기둥을 제거하고
편으로 썰어놓는다.||2. 팬에 버터를 살짝 넣고 썰어놓은
버섯을 소금을 살짝 뿌려 볶아 준비한다.||3. 냄비에 버터와 밀가루를 넣고  은근히
볶아 화이트루를 만든다.||4. 화이트 루에 우유를 조금씩 넣고 뭉치지
않게 풀어 끓이다가 다시 생크림을 넣고
한 소큼 끓여 놓는다.||5. 스파게티는 끓는 물에 약 10분 정도
삶아 건져 올리브 오일에 볶아 접시에
담는다.||6. 끓여 놓은 크림소스에 볶아진 버섯과
후춧가루를 넣고 한 소큼 더 끓여
스파게티를 담은 접시에 넣고 완성한다.",0,양송이버섯 표고버섯 소금 후추 스파게티 올리브유 밀가루 버터 우유 생크림
361,떡갈비통치미국수,끓이기,일품,242.1,45.8,10.3,2,448.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00494_2.png,동치미(400g)  배(30g)  식초(10g)  다진 소고기(30g) 오이(20g)  당근(20g)  양파(10g)  후춧가루(0.2g)  정종(2g) 설탕(10g)  저염간장(5g)  다진 마늘(10g)  다진 대파(10g) 매실액(3g)  참기름(2g)  통깨(2g)  국수(100g)  식용유(5g) - 곁들임채소 : 오이(20g)  당근(20g)  양파(10g)  후춧가루(0.2g) 정종(2g)  설탕(10g)  저염간장(5g),배와 동치미국물이 어우러져 나트륨 사용을 줄일 수 있어요,"1. 동치미에 배를 갈아 넣고  설탕과
식초를 넣어 양념을 한 후 냉장고에
보관한다.||2. 양파는 채를 썰고  오이와 당근은 편으로
썰어 소금물에 살짝 절여 준비한다.||3. 다진 소고기는 다진 대파와 다진 마늘 
매실액  참기름  통깨  후춧가루  정종 
설탕  간장을 넣어 양념을 한다.||4. 양념을 한 소고기를 잘 치대어 둥글게
떡갈비를 만들어 냉장고에서 숙성을
시킨다.||5. 숙성된 떡갈비를 팬에 기름을 살짝
둘러 은근히 익혀  냅킨에 올려 기름을
빼놓는다.||6. 끓는 물에 국수를 삶아 찬물에 여러 번
헹구어 건져 그릇에 담고  그 위에
떡갈비를 올리고  차게 보관한 동치미
국물을 부은 뒤 곁들임채소로 오이와
당근  양파를 얹어 완성한다.",0,동치미 배 식초 다진 소고기 오이 당근 양파 후추 정종 설탕 간장 마늘 대파 매실액 참기름 통깨 국수 식용유
362,백김치닭살샐러드,기타,반찬,113.1,7.4,18.9,0.9,232.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00495_2.png,닭고기(80g)  월계수잎(1장)  통후추(2g)  정종(10g) 백김치(100g)  토마토(30g)  파프리카(20g)  당근(20g) 브로콜리(20g)  양상추(50g) - 소스 : 발사믹식초(20g)  설탕(20g)  올리브오일(20g) 소금(0.1g),백김치로 간을 하여 나트륨 사용을 줄였어요,"1. 닭고기에 물을 자작하게 넣고
월계수잎과 통후추  정종을 넣고
약 20분 정도 삶아 식혀 찢어놓는다.||2. 브로컬리는 끓는 물에 소금을 넣고 
데쳐 작게 썰어놓고  양상추는 물에
담그어 놓았다가 먹기 좋게 손으로
찢어 놓는다.||3. 파프리카는 속씨를 제거하고  작은
깍둑썰기를 하고  당근은 5cm 길이로
납작하게 썰어놓는다.||4. 브로컬리는 끓는 물에 소금을 넣고 데쳐
작게 썰어놓고  양상추는 물에 담그어
놓았다가 먹기 좋게 손으로 찢어 놓는다.||5. 발사믹 식초에 설탕과 올리브 오일을
넣고 골고루 섞어 소스를 만들어
놓는다.||6. 찢어 놓은 닭고기살과 백김치를 넣고 
준비한 채소를 넣어 먹기 직전에 소스를
올려 완성한다.",0,닭고기 월계수잎 통후추 정종 백김치 토마토 파프리카 당근 브로콜리 양상추 발사믹식초 설탕 올리브유 소금
363,단호박크림파스타,끓이기,일품,236.6,40.9,8.8,4.2,205.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00496_2.png,단호박(150g)  파스타(80g)  소금(0.2g) 다진 마늘(10g)  버터(10g)  베이컨(20g)  양송이(20g) 양파(20g)  육수(100g)  우유(50g)  생크림(20g),베이컨을 사용하면  소금을 별도로 넣지 않아도 맛이 좋은 크림 파스타를 만들 수 있어요.,"1. 단호박은 잘라 씨를 제거하고 껍질을
벗겨 김이 오른 찜통에서 약 20분 정도
찐다.||2. 찐 단호박이 한 김 식으면  채에 곱게
내려 준비하고  스파게티는 소금을
넣고 삶아 건져놓는다.||3. 베이컨은 입자있게 썰고  양송이버섯은
껍질을 벗겨 다지고  양파도 입자있게
다진다.||4. 팬에 버터를 녹인 뒤 다진 마늘을 먼저
넣고 은근히 볶아 향을 만든다.||5. 볶은 마늘(④)에 베이컨과 양송이 
양파를 넣고 다시 볶는다.||6. 볶은 채소(⑤)에 육수를 붓고 끓이다가
으깬 단호박(②)  생크림  우유를 넣어
한소끔 끓인 뒤 삶아놓은 스파게티면
(②)을 넣고 다시 한 번 더 끓여 완성
한다.",0,단호박 파스타 소금 마늘 버터 베이컨 양송이버섯 양파 육수 우유 생크림
364,견과편수,찌기,반찬,416.3,49.8,38.9,6.8,104.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00497_2.png,흑임자(20g)  밀가루(200g)  우유(100g)  닭가슴살(100g) 후춧가루(0.01g)  다진 마늘(10g)  부추(20g)  양파(20g) 다진 대파(10g) - 육수 : 마(20g)  바나나(30g)  머스터드(10g)  캐슈넛(20g) 잣(10g)  우유(100g),견과를 사용하여 단백하여 소금을 적게 넣어도 맛이 좋아 나트륨 사용을 줄일 수 있어요.,"1. 흑임자는 곱게 갈아 밀가루와 우유를
넣고 반죽을 해서 비닐에 넣어 숙성
시킨다.||2. 닭가슴살은 삶아 건져 후춧가루를
살짝 넣고  입자있게 다진다.||3. 입자있게 다진 닭가슴살을 마늘과 함께
팬에서 볶아놓는다.||4. 마와 바나나는 강판에 갈고  캐슈넛과
잣은 입자있게 다진 뒤 냄비에 마 
바나나  캐슈넛  잣  머스터드를 넣어
섞은 뒤  우유를 넣고 살짝 끓여 편수
육수를 만들어 놓는다.||5. 부추와 양파  파는 입자있게 썰어  볶아
놓은 닭가슴살(③)에 섞어 편수 속을
만들어 놓는다.||6. 숙성시킨 밀가루 반죽(①)은 얇게
밀어 사각형으로 썰어 그 안에 속을
채워 넣고  찜통에 약 5분 정도 쪄
접시에 담고  그 위에 편수 육수를
올려 완성한다.",0,흑임자 밀가루 우유 닭가슴살 후추 마늘 부추 양파 대파 마 바나나 머스터드 캐슈넛 잣 우유
365,바지락실곤약파스타,볶기,일품,53.5,8.9,3.3,0.5,165.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00498_2.png,바지락(100g)  브로컬리(20g)  소금(2g)  마늘(10g) 파프리카(20g)  청양고추(10g)  올리브오일(5g) 실곤약(100g)  후춧가루(0.1g) - 곁들임채소 : 어린싹(10g),바지락을 육수로 사용해 나트륨 함량을 줄일 수 있었어요.,"1. 끓는 물에 바지락을 넣고  바지락이
입을 벌릴 때 까지 삶는다.||2. 삶아진 바지락을 채에 밭쳐 바지락
국물을 만들어 놓는다.||3. 브로컬리는 끓는 물에 소금을 조금
넣어 데쳐 찬물에 헹구어 잘라놓고 
마늘은 편으로 썰고  파프리카는 채를
썰고  청양고추는 어슷썰어 놓는다.||4. 팬에 올리브 오일을 조금 넣고 마늘과
청양고추를 먼저 볶는다.||5. 볶아지는 팬에 바지락과 브로컬리를
넣고 볶는다.||6. 볶아지는 팬에 바지락 국물을 넣어
졸이다가 실곤약과 파프리카  후춧
가루를 넣고  한 번 더 졸여 완성한다.",0,바지락 브로콜리 소금 마늘 파프리카 청양고추 올리브유 실곤약 후추 어린싹
366,황태리조또,끓이기,밥,292.3,5.4,29.1,17.1,504.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00499_2.png,두부(100g)  소금(0.2g)  홍합(50g)  버터(5g)  황태(100g) 육수(100g)  생크림(20g) 달걀(10g)  참기름(5g)  통깨(5g),홍합 육수를 사용하여 나트륨 사용은 줄이고 감칠맛은 높였어요.,"1. 두부는 김이 오르는 찜통에 소금을
넣고 약 5분 정도 쪄 놓는다.||2. 황태는 강판에 갈아 보프리를 만들어
놓는다.||3. 홍합은 끓는 육수에 데쳐 육수는 따로
걸러 놓고  홍합은 살만 꺼내 따로 준비
한다.||4. 냄비에 버터를 녹이고  두부와 홍합을
으깨어 볶는다.||5. 볶아지는 냄비에 만들어 놓은 육수와
생크림을 넣고  골고루 섞어 가면서
볶는다.||6. 두부가 육수에 볶아지면  마지막에
황태보프라기를 넣고  달걀과 참기름
통깨를 넣어 살짝 익혀 완성한다.",0,두부 소금 홍합 버터 황태 육수 생크림 달걀 참기름 통깨
